ID+User Name+Universal Time Stamp+Local Time Stamp+Text+Language+Profile Image+Source+Location+Time Zone+Geo+Hashtags+Urls+User Mentions+Media+Follower Count+Name
1007309868586422272+biancaripoll+2018-06-14T17:12:42+2018-06-14T17:12:42+Buscar el hashtag #SalvemosLas2Vidas es como entrar a la Deep web, te encontras con cada atrocidad.+es+http://pbs.twimg.com/profile_images/765790728651935745/rhcydASz_normal.jpg+"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>"+△+++SalvemosLas2Vidas++++474+bianqui
1007309852115374082+jvruizd+2018-06-14T17:12:38+2018-06-14T17:12:38+RT @elcoya1977: Felicito a estos MÉDICOS que eligieron una vocación para salvar vidas y NO para interrumpirlas.#SalvemosLas2Vidas https:/…+es+http://pbs.twimg.com/profile_images/378800000491807839/dd9b97ac4a7c872aef7b7ae62e05198f_normal.jpeg+"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"+Asuncion+++SalvemosLas2Vidas++elcoya1977++217+juanvi ruiz diaz
1007309851293347841+_CandeGaray+2018-06-14T17:12:38+2018-06-14T17:12:38+RT @coloastellano: Siempre hay esperanza!La vida gana. #SiALaVida #SalvemosLas2Vidas+es+http://pbs.twimg.com/profile_images/971172449420283906/b-JDMqnc_normal.jpg+"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"+Córdoba, Argentina+++SiALaVida SalvemosLas2Vidas++coloastellano++398+•María Candela•
1007309845303787520+cgcataldi+2018-06-14T17:12:36+2018-06-14T17:12:36+"RT @MaJuliaVega: Médicos le dicen al estado ""No cuenten conmigo para el aborto"" #SalvemosLas2Vidas #NoAlAbortoEnArgentina #SiALaVida #SiALa…"+es+http://pbs.twimg.com/profile_images/839642601145974784/HoXwJSgP_normal.jpg+"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"+Ciudad Pdte. Franco+++SalvemosLas2Vidas NoAlAbortoEnArgentina SiALaVida++MaJuliaVega++255+Christian Cataldi
1007309774101336064+GustavoFilosofo+2018-06-14T17:12:19+2018-06-14T17:12:19+RT @EugeniaRolon_: Se aprobó en diputados, pero NO ES LEY AÚN, Infórmense un poco más, todavía falta que vaya al Senado... y confío en que…+es+http://pbs.twimg.com/profile_images/892915301116919808/KD2PkSw3_normal.jpg+"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"+Posadas, Argentina+++++EugeniaRolon_++502+️Carlos Gustavo️
1007309770964029441+valkan30+2018-06-14T17:12:18+2018-06-14T17:12:18+RT @jsolissilva: El lugar más peligroso de la tierra no es Irak o Siria, sino el vientre de la madre. #SalvemosLas2Vidas #AbortoLegal #Abor…+es+http://pbs.twimg.com/profile_images/965576441600593920/aH6MRqF2_normal.jpg+"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"+Argentina+++SalvemosLas2Vidas AbortoLegal++jsolissilva++181+Ari Cape
1007309684108390406+Antonel32868465+2018-06-14T17:11:58+2018-06-14T17:11:58+@FZamarbide gracias por representarnos y defender la vida desde la concepción!#SalvemosLas2Vidas+es+http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png+"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"++++SalvemosLas2Vidas++FZamarbide++1+Antonella
1007309636544974849+lo_ginny+2018-06-14T17:11:46+2018-06-14T17:11:46+RT @bellale710: No deben pagar los inocentes por los demás, #salvemoslas2vidas #NoAlAbortoEnArgentina https://t.co/uOVbYP845v+es+http://pbs.twimg.com/profile_images/487634936220762113/tLmwS-R8_normal.jpeg+"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"++++salvemoslas2vidas NoAlAbortoEnArgentina++bellale710+http://pbs.twimg.com/media/DfqHu_gW0AIsaNY.jpg+1842+Virginia
1007309611144237057+ludmilaHeiland+2018-06-14T17:11:40+2018-06-14T17:11:40+RT @JuanaDanolfo: Sin importar la decisión de los diputados, voy a hacer todo lo que pueda para que el aborto NUNCA sea una opción. #Salvem…+es+http://pbs.twimg.com/profile_images/1006377082002333696/tJQeMfrJ_normal.jpg+"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"+Neuquén, Argentina+++++JuanaDanolfo++165+Ludmi
